D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
4.66,0.925730837,0.953093649,0.980456461,,,
4.67,0.926925361,0.953959761,0.980994161,,,
4.68,0.928102001,0.954810648,0.981519295,,,
4.69,0.929260984,0.955646551,0.982032117,,,
4.7,0.930402534,0.956467707,0.982532879,,,
4.71,0.931526874,0.957274349,0.983021825,,,
4.72,0.932634224,0.958066711,0.983499198,,,
4.73,0.933724804,0.958845019,0.983965235,,,
4.74,0.934798831,0.959609501,0.984420171,,,
4.75,0.935856522,0.960360379,0.984864237,,,
4.76,0.936898091,0.961097874,0.985297657,,,
4.77,0.937923749,0.961822202,0.985720655,,,
4.78,0.938933707,0.962533577,0.986133448,,,
4.79,0.939928174,0.963232213,0.986536253,,,
4.8,0.940907356,0.963918318,0.986929279,,,
4.81,0.94187146,0.964592097,0.987312734,,,
4.82,0.942820687,0.965253755,0.987686822,,,
4.83,0.94375524,0.965903491,0.988051742,,,
4.84,0.944675317,0.966541504,0.988407692,,,
4.85,0.945581116,0.96716799,0.988754864,,,
4.86,0.946472833,0.96778314,0.989093447,,,
4.87,0.947350662,0.968387145,0.989423628,,,
4.88,0.948214794,0.968980191,0.989745588,,,
4.89,0.949065419,0.969562464,0.990059508,,,
4.9,0.949902725,0.970134144,0.990365563,,,
4.91,0.9507269,0.970695413,0.990663926,,,
4.92,0.951538125,0.971246446,0.990954766,,,
4.93,0.952336585,0.971787417,0.991238249,,,
4.94,0.953122459,0.972318499,0.991514538,,,
4.95,0.953895926,0.97283986,0.991783793,,,
4.96,0.954657163,0.973351667,0.992046172,,,
4.97,0.955406343,0.973854085,0.992301827,,,
4.98,0.95614364,0.974347275,0.99255091,,,
4.99,0.956869224,0.974831397,0.99279357,,,
5,0.957583265,0.975306607,0.99302995,,,
5.01,0.958285929,0.975773061,0.993260193,,,
5.02,0.958977381,0.97623091,0.993484438,,,
5.03,0.959657785,0.976680305,0.993702824,,,
5.04,0.960327303,0.977121392,0.993915482,,,
5.05,0.960986092,0.977554318,0.994122545,,,
5.06,0.961634312,0.977979226,0.994324141,,,
5.07,0.962272117,0.978396257,0.994520396,,,
5.08,0.962899662,0.978805548,0.994711434,,,
5.09,0.963517099,0.979207238,0.994897376,,,
5.1,0.964124577,0.979601459,0.995078341,,,
5.11,0.964722246,0.979988345,0.995254444,,,
5.12,0.965310251,0.980368025,0.9954258,,,
5.13,0.965888737,0.980740628,0.995592519,,,
5.14,0.966457848,0.98110628,0.995754712,,,
5.15,0.967017725,0.981465104,0.995912484,,,
5.16,0.967568506,0.981817223,0.996065941,,,
5.17,0.96811033,0.982162757,0.996215184,,,
5.18,0.968643332,0.982501823,0.996360315,,,
5.19,0.969167646,0.982834539,0.996501431,,,
5.2,0.969683405,0.983161017,0.996638628,,,
5.21,0.97019074,0.983481371,0.996772001,,,
5.22,0.970689779,0.983795711,0.996901642,,,
5.23,0.97118065,0.984104145,0.99702764,,,
5.24,0.971663478,0.984406781,0.997150084,,,
5.25,0.972138388,0.984703724,0.997269061,,,
5.26,0.972605501,0.984995077,0.997384654,,,
5.27,0.973064938,0.985280942,0.997496946,,,
5.28,0.973516819,0.985561418,0.997606018,,,
5.29,0.97396126,0.985836604,0.997711949,,,
5.3,0.974398378,0.986106597,0.997814816,,,
5.31,0.974828287,0.986371491,0.997914695,,,
5.32,0.975251099,0.986631379,0.99801166,,,
5.33,0.975666926,0.986886355,0.998105783,,,
5.34,0.976075877,0.987136506,0.998197135,,,
5.35,0.97647806,0.987381923,0.998285785,,,
5.36,0.976873583,0.987622692,0.998371801,,,
5.37,0.977262549,0.987858899,0.998455249,,,
5.38,0.977645064,0.988090628,0.998536193,,,
5.39,0.978021228,0.988317962,0.998614697,,,
5.4,0.978391142,0.988540982,0.998690821,,,
5.41,0.978754906,0.988759767,0.998764628,,,
5.42,0.979112619,0.988974397,0.998836175,,,
5.43,0.979464375,0.989184948,0.998905521,,,
5.44,0.97981027,0.989391496,0.998972722,,,
5.45,0.980150399,0.989594115,0.999037832,,,
5.46,0.980484853,0.989792879,0.999100905,,,
5.47,0.980813723,0.989987859,0.999161995,,,
5.48,0.981137099,0.990179126,0.999221153,,,
5.49,0.98145507,0.990366749,0.999278428,,,
5.5,0.981767722,0.990550796,0.999333869,,,
5.51,0.982075142,0.990731334,0.999387525,,,
5.52,0.982377413,0.990908428,0.999439443,,,
5.53,0.98267462,0.991082143,0.999489667,,,
5.54,0.982966844,0.991252543,0.999538243,,,
5.55,0.983254165,0.99141969,0.999585214,,,
5.56,0.983536665,0.991583644,0.999630622,,,
5.57,0.98381442,0.991744465,0.99967451,,,
5.58,0.984087509,0.991902213,0.999716918,,,
5.59,0.984356007,0.992056946,0.999757884,,,
5.6,0.98461999,0.992208719,0.999797449,,,
