Fatalities,,,,parameters of the mean loss curve,,
15.71,0.268711353,0.280494376,0.292277398,,,
15.72,0.269001912,0.280811331,0.29262075,,,
15.73,0.26929248,0.281128303,0.292964126,,,
15.74,0.269583056,0.28144529,0.293307524,,,
15.75,0.26987364,0.281762292,0.293650944,,,
15.76,0.270164232,0.282079309,0.293994385,,,
15.77,0.270454831,0.28239634,0.294337848,,,
15.78,0.270745439,0.282713385,0.294681332,,,
15.79,0.271036053,0.283030445,0.295024837,,,
15.8,0.271326674,0.283347518,0.295368361,,,
15.81,0.271617303,0.283664604,0.295711905,,,
15.82,0.271907937,0.283981702,0.296055467,,,
15.83,0.272198578,0.284298814,0.296399049,,,
15.84,0.272489225,0.284615937,0.296742649,,,
15.85,0.272779878,0.284933073,0.297086267,,,
15.86,0.273070537,0.28525022,0.297429902,,,
15.87,0.273361201,0.285567378,0.297773555,,,
15.88,0.27365187,0.285884547,0.298117223,,,
15.89,0.273942544,0.286201726,0.298460909,,,
15.9,0.274233223,0.286518916,0.29880461,,,
15.91,0.274523906,0.286836116,0.299148326,,,
15.92,0.274814593,0.287153325,0.299492057,,,
15.93,0.275105284,0.287470544,0.299835803,,,
15.94,0.275395979,0.287787771,0.300179563,,,
15.95,0.275686678,0.288105007,0.300523337,,,
15.96,0.27597738,0.288422252,0.300867124,,,
15.97,0.276268085,0.288739504,0.301210924,,,
15.98,0.276558793,0.289056764,0.301554736,,,
15.99,0.276849503,0.289374032,0.30189856,,,
16,0.277140216,0.289691306,0.302242396,,,
16.01,0.277430931,0.290008587,0.302586244,,,
16.02,0.277721648,0.290325875,0.302930102,,,
16.03,0.278012366,0.290643168,0.30327397,,,
16.04,0.278303086,0.290960468,0.303617849,,,
16.05,0.278593808,0.291277772,0.303961737,,,
16.06,0.27888453,0.291595082,0.304305634,,,
16.07,0.279175253,0.291912397,0.304649541,,,
16.08,0.279465977,0.292229716,0.304993455,,,
16.09,0.279756701,0.292547039,0.305337378,,,
16.1,0.280047425,0.292864366,0.305681308,,,
16.11,0.280338148,0.293181697,0.306025245,,,
16.12,0.280628872,0.29349903,0.306369189,,,
16.13,0.280919595,0.293816367,0.306713139,,,
16.14,0.281210317,0.294133706,0.307057096,,,
16.15,0.281501038,0.294451048,0.307401058,,,
16.16,0.281791758,0.294768391,0.307745025,,,
16.17,0.282082476,0.295085736,0.308088996,,,
16.18,0.282373193,0.295403083,0.308432972,,,
16.19,0.282663907,0.29572043,0.308776953,,,
16.2,0.28295462,0.296037778,0.309120936,,,
16.21,0.28324533,0.296355126,0.309464923,,,
16.22,0.283536037,0.296672475,0.309808912,,,
16.23,0.283826742,0.296989823,0.310152904,,,
16.24,0.284117443,0.297307171,0.310496898,,,
16.25,0.284408141,0.297624517,0.310840893,,,
16.26,0.284698836,0.297941863,0.31118489,,,
16.27,0.284989527,0.298259207,0.311528887,,,
16.28,0.285280214,0.298576549,0.311872885,,,
16.29,0.285570896,0.29889389,0.312216883,,,
16.3,0.285861575,0.299211227,0.31256088,,,
16.31,0.286152248,0.299528562,0.312904876,,,
16.32,0.286442917,0.299845894,0.313248871,,,
16.33,0.286733581,0.300163223,0.313592865,,,
16.34,0.287024239,0.300480548,0.313936856,,,
16.35,0.287314892,0.300797869,0.314280846,,,
16.36,0.287605539,0.301115186,0.314624832,,,
16.37,0.28789618,0.301432498,0.314968815,,,
16.38,0.288186815,0.301749805,0.315312795,,,
16.39,0.288477444,0.302067107,0.315656771,,,
16.4,0.288768065,0.302384404,0.316000742,,,
16.41,0.28905868,0.302701695,0.316344709,,,
16.42,0.289349288,0.303018979,0.31668867,,,
16.43,0.289639889,0.303336258,0.317032627,,,
16.44,0.289930482,0.303653529,0.317376577,,,
16.45,0.290221067,0.303970794,0.317720521,,,
16.46,0.290511644,0.304288051,0.318064458,,,
16.47,0.290802213,0.304605301,0.318408388,,,
16.48,0.291092774,0.304922543,0.318752311,,,
16.49,0.291383326,0.305239776,0.319096226,,,
16.5,0.291673869,0.305557001,0.319440133,,,
16.51,0.291964403,0.305874217,0.319784031,,,
16.52,0.292254928,0.306191424,0.320127921,,,
16.53,0.292545443,0.306508622,0.320471801,,,
16.54,0.292835949,0.30682581,0.320815671,,,
16.55,0.293126444,0.307142988,0.321159531,,,
16.56,0.29341693,0.307460155,0.321503381,,,
16.57,0.293707405,0.307777312,0.32184722,,,
16.58,0.293997869,0.308094458,0.322191047,,,
16.59,0.294288323,0.308411593,0.322534863,,,
16.6,0.294578766,0.308728716,0.322878667,,,
16.61,0.294869197,0.309045828,0.323222459,,,
16.62,0.295159617,0.309362927,0.323566238,,,
16.63,0.295450025,0.309680014,0.323910004,,,
16.64,0.295740421,0.309997089,0.324253756,,,
16.65,0.296030805,0.31031415,0.324597494,,,
16.66,0.296321177,0.310631198,0.324941219,,,
16.67,0.296611536,0.310948232,0.325284928,,,
16.68,0.296901883,0.311265253,0.325628623,,,
16.69,0.297192217,0.311582259,0.325972302,,,
16.7,0.297482537,0.311899251,0.326315966,,,
16.71,0.297772844,0.312216228,0.326659613,,,
16.72,0.298063137,0.312533191,0.327003244,,,
16.73,0.298353417,0.312850137,0.327346858,,,
16.74,0.298643682,0.313167069,0.327690455,,,
16.75,0.298933933,0.313483984,0.328034034,,,
16.76,0.29922417,0.313800883,0.328377596,,,
16.77,0.299514392,0.314117765,0.328721139,,,
16.78,0.299804599,0.314434631,0.329064663,,,
16.79,0.300094791,0.31475148,0.329408169,,,
16.8,0.300384967,0.315068311,0.329751655,,,
16.81,0.300675128,0.315385125,0.330095121,,,
16.82,0.300965274,0.31570192,0.330438567,,,
16.83,0.301255403,0.316018698,0.330781993,,,
16.84,0.301545516,0.316335457,0.331125397,,,
16.85,0.301835613,0.316652197,0.331468781,,,
16.86,0.302125693,0.316968918,0.331812143,,,
16.87,0.302415757,0.31728562,0.332155483,,,
16.88,0.302705803,0.317602302,0.3324988,,,
16.89,0.302995832,0.317918964,0.332842095,,,
16.9,0.303285844,0.318235605,0.333185367,,,
16.91,0.303575838,0.318552227,0.333528616,,,
16.92,0.303865814,0.318868827,0.33387184,,,
16.93,0.304155772,0.319185407,0.334215041,,,
16.94,0.304445712,0.319501965,0.334558217,,,
16.95,0.304735633,0.319818501,0.334901368,,,
16.96,0.305025536,0.320135015,0.335244495,,,
16.97,0.30531542,0.320451507,0.335587595,,,
16.98,0.305605284,0.320767977,0.33593067,,,
16.99,0.30589513,0.321084424,0.336273718,,,
17,0.306184955,0.321400848,0.33661674,,,
17.01,0.306474761,0.321717248,0.336959735,,,
17.02,0.306764548,0.322033625,0.337302703,,,
17.03,0.307054314,0.322349978,0.337645643,,,
17.04,0.307344059,0.322666307,0.337988555,,,
17.05,0.307633784,0.322982611,0.338331438,,,
17.06,0.307923489,0.323298891,0.338674293,,,
17.07,0.308213172,0.323615145,0.339017119,,,
17.08,0.308502834,0.323931375,0.339359915,,,
17.09,0.308792475,0.324247578,0.339702682,,,
17.1,0.309082094,0.324563756,0.340045419,,,
17.11,0.309371691,0.324879908,0.340388125,,,
17.12,0.309661267,0.325196033,0.3407308,,,
17.13,0.30995082,0.325512132,0.341073444,,,
17.14,0.310240351,0.325828204,0.341416057,,,
17.15,0.310529859,0.326144248,0.341758637,,,
17.16,0.310819344,0.326460265,0.342101186,,,
17.17,0.311108807,0.326776254,0.342443702,,,
17.18,0.311398246,0.327092216,0.342786185,,,
17.19,0.311687662,0.327408148,0.343128635,,,
17.2,0.311977054,0.327724053,0.343471051,,,
17.21,0.312266422,0.328039928,0.343813434,,,
17.22,0.312555766,0.328355774,0.344155782,,,
17.23,0.312845086,0.328671591,0.344498096,,,
17.24,0.313134382,0.328987378,0.344840374,,,
17.25,0.313423653,0.329303135,0.345182618,,,
17.26,0.313712899,0.329618862,0.345524826,,,
17.27,0.31400212,0.329934559,0.345866997,,,
17.28,0.314291316,0.330250225,0.346209133,,,
17.29,0.314580487,0.330565859,0.346551232,,,
17.3,0.314869632,0.330881463,0.346893294,,,
17.31,0.315158751,0.331197035,0.347235319,,,
17.32,0.315447844,0.331512575,0.347577306,,,
17.33,0.315736911,0.331828083,0.347919255,,,
17.34,0.316025951,0.332143558,0.348261166,,,
17.35,0.316314965,0.332459001,0.348603038,,,
17.36,0.316603952,0.332774412,0.348944871,,,
17.37,0.316892912,0.333089788,0.349286665,,,
17.38,0.317181844,0.333405132,0.349628419,,,
17.39,0.31747075,0.333720442,0.349970134,,,
17.4,0.317759628,0.334035718,0.350311808,,,
17.41,0.318048477,0.334350959,0.350653441,,,
17.42,0.318337299,0.334666166,0.350995034,,,
17.43,0.318626093,0.334981339,0.351336585,,,
17.44,0.318914858,0.335296476,0.351678094,,,
17.45,0.319203595,0.335611579,0.352019562,,,
17.46,0.319492303,0.335926645,0.352360987,,,
17.47,0.319780982,0.336241676,0.35270237,,,
17.48,0.320069632,0.336556671,0.35304371,,,
17.49,0.320358252,0.336871629,0.353385007,,,
17.5,0.320646843,0.337186551,0.35372626,,,
17.51,0.320935405,0.337501437,0.354067469,,,
17.52,0.321223936,0.337816285,0.354408634,,,
17.53,0.321512437,0.338131095,0.354749754,,,
17.54,0.321800908,0.338445868,0.355090829,,,
17.55,0.322089348,0.338760604,0.35543186,,,
17.56,0.322377757,0.339075301,0.355772844,,,
17.57,0.322666136,0.33938996,0.356113783,,,
17.58,0.322954483,0.33970458,0.356454676,,,
17.59,0.3232428,0.340019161,0.356795523,,,
17.6,0.323531084,0.340333703,0.357136322,,,
17.61,0.323819337,0.340648206,0.357477075,,,
17.62,0.324107558,0.340962669,0.35781778,,,
17.63,0.324395748,0.341277092,0.358158437,,,
17.64,0.324683904,0.341591475,0.358499046,,,
17.65,0.324972029,0.341905818,0.358839607,,,
17.66,0.325260121,0.34222012,0.359180119,,,
17.67,0.32554818,0.342534381,0.359520582,,,
17.68,0.325836206,0.342848601,0.359860996,,,
17.69,0.326124198,0.343162779,0.36020136,,,
17.7,0.326412158,0.343476916,0.360541674,,,
17.71,0.326700084,0.343791011,0.360881938,,,
17.72,0.326987976,0.344105064,0.361222152,,,
17.73,0.327275834,0.344419074,0.361562314,,,
17.74,0.327563658,0.344733042,0.361902425,,,
17.75,0.327851448,0.345046966,0.362242485,,,
17.76,0.328139203,0.345360848,0.362582493,,,
17.77,0.328426923,0.345674686,0.362922449,,,
17.78,0.328714609,0.345988481,0.363262352,,,
17.79,0.32900226,0.346302231,0.363602203,,,
17.8,0.329289875,0.346615938,0.363942,,,
17.81,0.329577455,0.3469296,0.364281745,,,
17.82,0.329864999,0.347243217,0.364621435,,,
17.83,0.330152507,0.34755679,0.364961072,,,
17.84,0.33043998,0.347870317,0.365300654,,,
17.85,0.330727416,0.348183799,0.365640182,,,
17.86,0.331014816,0.348497235,0.365979654,,,
17.87,0.331302179,0.348810626,0.366319072,,,
17.88,0.331589506,0.34912397,0.366658434,,,
17.89,0.331876796,0.349437268,0.36699774,,,
17.9,0.332164049,0.34975052,0.367336991,,,
17.91,0.332451264,0.350063724,0.367676185,,,
17.92,0.332738442,0.350376882,0.368015322,,,
17.93,0.333025582,0.350689992,0.368354402,,,
17.94,0.333312685,0.351003055,0.368693425,,,
17.95,0.333599749,0.351316069,0.36903239,,,
17.96,0.333886775,0.351629036,0.369371297,,,
17.97,0.334173763,0.351941955,0.369710146,,,
17.98,0.334460713,0.352254825,0.370048937,,,
17.99,0.334747623,0.352567646,0.370387669,,,
18,0.335034495,0.352880418,0.370726341,,,
18.01,0.335321328,0.353193141,0.371064955,,,
18.02,0.335608121,0.353505815,0.371403508,,,
18.03,0.335894875,0.353818439,0.371742002,,,
18.04,0.336181589,0.354131012,0.372080436,,,
18.05,0.336468264,0.354443536,0.372418809,,,
18.06,0.336754898,0.354756009,0.372757121,,,
18.07,0.337041493,0.355068432,0.373095371,,,
18.08,0.337328047,0.355380804,0.373433561,,,
18.09,0.33761456,0.355693124,0.373771689,,,
18.1,0.337901033,0.356005394,0.374109754,,,
18.11,0.338187465,0.356317611,0.374447758,,,
18.12,0.338473856,0.356629777,0.374785699,,,
18.13,0.338760206,0.356941891,0.375123577,,,
18.14,0.339046514,0.357253953,0.375461391,,,
18.15,0.339332781,0.357565962,0.375799143,,,
18.16,0.339619006,0.357877918,0.37613683,,,
18.17,0.339905189,0.358189821,0.376474454,,,
18.18,0.34019133,0.358501672,0.376812013,,,
18.19,0.340477429,0.358813468,0.377149508,,,
18.2,0.340763485,0.359125211,0.377486937,,,
18.21,0.341049499,0.3594369,0.377824302,,,
18.22,0.341335469,0.359748535,0.378161601,,,
18.23,0.341621397,0.360060116,0.378498835,,,
18.24,0.341907282,0.360371642,0.378836002,,,
18.25,0.342193124,0.360683113,0.379173103,,,
18.26,0.342478921,0.36099453,0.379510138,,,
18.27,0.342764676,0.36130589,0.379847105,,,
18.28,0.343050386,0.361617196,0.380184006,,,
18.29,0.343336053,0.361928446,0.380520839,,,
18.3,0.343621675,0.36223964,0.380857604,,,
18.31,0.343907253,0.362550777,0.381194302,,,
18.32,0.344192786,0.362861859,0.381530931,,,
18.33,0.344478275,0.363172883,0.381867491,,,
18.34,0.344763719,0.363483851,0.382203983,,,
18.35,0.345049118,0.363794762,0.382540406,,,
18.36,0.345334472,0.364105615,0.382876759,,,
18.37,0.34561978,0.364416411,0.383213043,,,
18.38,0.345905043,0.36472715,0.383549257,,,
18.39,0.34619026,0.36503783,0.383885401,,,
18.4,0.346475431,0.365348452,0.384221474,,,
18.41,0.346760556,0.365659016,0.384557476,,,
18.42,0.347045635,0.365969521,0.384893408,,,
18.43,0.347330668,0.366279968,0.385229268,,,
18.44,0.347615654,0.366590355,0.385565057,,,
18.45,0.347900593,0.366900683,0.385900774,,,
18.46,0.348185485,0.367210952,0.386236418,,,
18.47,0.348470331,0.367521161,0.386571991,,,
18.48,0.348755129,0.36783131,0.386907491,,,
18.49,0.34903988,0.368141399,0.387242918,,,
18.5,0.349324583,0.368451427,0.387578272,,,
18.51,0.349609239,0.368761395,0.387913552,,,
18.52,0.349893846,0.369071303,0.388248759,,,
18.53,0.350178406,0.369381149,0.388583892,,,
18.54,0.350462917,0.369690934,0.38891895,,,
18.55,0.350747381,0.370000657,0.389253934,,,
18.56,0.351031795,0.370310319,0.389588844,,,
18.57,0.351316161,0.37061992,0.389923678,,,
18.58,0.351600478,0.370929458,0.390258437,,,
18.59,0.351884746,0.371238933,0.390593121,,,
18.6,0.352168965,0.371548347,0.390927729,,,
18.61,0.352453134,0.371857697,0.39126226,,,
18.62,0.352737254,0.372166985,0.391596716,,,
18.63,0.353021325,0.37247621,0.391931095,,,
18.64,0.353305345,0.372785371,0.392265397,,,
18.65,0.353589315,0.373094469,0.392599622,,,
18.66,0.353873236,0.373403502,0.392933769,,,
18.67,0.354157106,0.373712473,0.393267839,,,
18.68,0.354440925,0.374021378,0.393601831,,,
18.69,0.354724694,0.37433022,0.393935745,,,
18.7,0.355008412,0.374638997,0.394269581,,,
18.71,0.35529208,0.374947709,0.394603338,,,
18.72,0.355575696,0.375256356,0.394937016,,,
18.73,0.35585926,0.375564938,0.395270615,,,
18.74,0.356142774,0.375873454,0.395604135,,,
18.75,0.356426235,0.376181905,0.395937575,,,
18.76,0.356709645,0.37649029,0.396270935,,,
18.77,0.356993004,0.376798609,0.396604215,,,
18.78,0.35727631,0.377106862,0.396937415,,,
18.79,0.357559563,0.377415049,0.397270534,,,
18.8,0.357842765,0.377723168,0.397603572,,,
18.81,0.358125914,0.378031221,0.397936529,,,
18.82,0.35840901,0.378339207,0.398269404,,,
18.83,0.358692053,0.378647126,0.398602198,,,
18.84,0.358975044,0.378954977,0.39893491,,,
18.85,0.359257981,0.37926276,0.39926754,,,
18.86,0.359540865,0.379570476,0.399600087,,,
18.87,0.359823695,0.379878124,0.399932552,,,
18.88,0.360106472,0.380185703,0.400264934,,,
18.89,0.360389195,0.380493214,0.400597233,,,
18.9,0.360671864,0.380800656,0.400929449,,,
18.91,0.360954479,0.38110803,0.401261581,,,
18.92,0.36123704,0.381415334,0.401593629,,,
18.93,0.361519546,0.38172257,0.401925593,,,
18.94,0.361801998,0.382029735,0.402257472,,,
18.95,0.362084395,0.382336831,0.402589267,,,
18.96,0.362366738,0.382643858,0.402920978,,,
18.97,0.362649025,0.382950814,0.403252603,,,
18.98,0.362931257,0.3832577,0.403584143,,,
18.99,0.363213434,0.383564515,0.403915597,,,
19,0.363495555,0.38387126,0.404246966,,,
19.01,0.363777621,0.384177935,0.404578248,,,
19.02,0.364059631,0.384484538,0.404909445,,,
19.03,0.364341585,0.38479107,0.405240555,,,
19.04,0.364623483,0.38509753,0.405571578,,,
19.05,0.364905325,0.385403919,0.405902514,,,
19.06,0.36518711,0.385710237,0.406233363,,,
19.07,0.365468839,0.386016482,0.406564124,,,
19.08,0.365750512,0.386322655,0.406894798,,,
19.09,0.366032127,0.386628756,0.407225384,,,
19.1,0.366313686,0.386934784,0.407555882,,,
19.11,0.366595187,0.38724074,0.407886292,,,
19.12,0.366876631,0.387546622,0.408216613,,,
19.13,0.367158018,0.387852432,0.408546845,,,
19.14,0.367439348,0.388158168,0.408876988,,,
19.15,0.367720619,0.38846383,0.409207042,,,
19.16,0.368001833,0.388769419,0.409537006,,,
19.17,0.368282989,0.389074935,0.409866881,,,
19.18,0.368564086,0.389380376,0.410196665,,,
19.19,0.368845126,0.389685743,0.410526359,,,
19.2,0.369126107,0.389991035,0.410855963,,,
19.21,0.369407029,0.390296253,0.411185477,,,
19.22,0.369687893,0.390601396,0.411514899,,,
19.23,0.369968697,0.390906464,0.41184423,,,
19.24,0.370249443,0.391211457,0.41217347,,,
19.25,0.37053013,0.391516374,0.412502619,,,
19.26,0.370810757,0.391821216,0.412831675,,,
19.27,0.371091325,0.392125983,0.41316064,,,
19.28,0.371371833,0.392430673,0.413489513,,,
19.29,0.371652282,0.392735287,0.413818293,,,
19.3,0.371932671,0.393039825,0.41414698,,,
19.31,0.372213,0.393344287,0.414475574,,,
19.32,0.372493268,0.393648672,0.414804076,,,
19.33,0.372773477,0.39395298,0.415132484,,,
19.34,0.373053625,0.394257211,0.415460798,,,
19.35,0.373333712,0.394561365,0.415789019,,,
19.36,0.373613739,0.394865442,0.416117145,,,
19.37,0.373893704,0.395169441,0.416445178,,,
19.38,0.374173609,0.395473363,0.416773116,,,
19.39,0.374453453,0.395777206,0.417100959,,,
19.4,0.374733235,0.396080972,0.417428708,,,
19.41,0.375012956,0.396384659,0.417756361,,,
19.42,0.375292616,0.396688268,0.41808392,,,
19.43,0.375572214,0.396991798,0.418411382,,,
19.44,0.375851749,0.397295249,0.418738749,,,
19.45,0.376131223,0.397598622,0.41906602,,,
19.46,0.376410635,0.397901915,0.419393195,,,
19.47,0.376689985,0.398205129,0.419720274,,,
19.48,0.376969272,0.398508264,0.420047256,,,
19.49,0.377248497,0.398811319,0.420374141,,,
19.5,0.377527659,0.399114294,0.420700929,,,
19.51,0.377806758,0.399417189,0.42102762,,,
19.52,0.378085795,0.399720004,0.421354214,,,
19.53,0.378364768,0.400022739,0.42168071,,,
19.54,0.378643678,0.400325393,0.422007108,,,
19.55,0.378922525,0.400627967,0.422333408,,,
19.56,0.379201308,0.400930459,0.42265961,,,
19.57,0.379480028,0.401232871,0.422985714,,,
19.58,0.379758684,0.401535201,0.423311719,,,
19.59,0.380037276,0.40183745,0.423637625,,,
19.6,0.380315804,0.402139618,0.423963432,,,
19.61,0.380594268,0.402441703,0.424289139,,,
19.62,0.380872667,0.402743707,0.424614747,,,
19.63,0.381151003,0.403045629,0.424940256,,,
19.64,0.381429273,0.403347469,0.425265664,,,
19.65,0.38170748,0.403649226,0.425590973,,,
19.66,0.381985621,0.403950901,0.425916181,,,
19.67,0.382263697,0.404252493,0.426241289,,,
19.68,0.382541708,0.404554002,0.426566296,,,
19.69,0.382819654,0.404855428,0.426891202,,,
19.7,0.383097535,0.405156771,0.427216007,,,
19.71,0.38337535,0.405458031,0.427540711,,,
19.72,0.3836531,0.405759207,0.427865313,,,
19.73,0.383930784,0.406060299,0.428189814,,,
19.74,0.384208402,0.406361307,0.428514213,,,
19.75,0.384485954,0.406662232,0.428838509,,,
19.76,0.38476344,0.406963072,0.429162704,,,
19.77,0.38504086,0.407263828,0.429486796,,,
19.78,0.385318213,0.407564499,0.429810785,,,
19.79,0.3855955,0.407865086,0.430134671,,,
19.8,0.38587272,0.408165587,0.430458454,,,
19.81,0.386149874,0.408466004,0.430782135,,,
19.82,0.38642696,0.408766336,0.431105711,,,
19.83,0.38670398,0.409066582,0.431429184,,,
19.84,0.386980932,0.409366743,0.431752553,,,
19.85,0.387257817,0.409666818,0.432075818,,,
19.86,0.387534635,0.409966807,0.432398979,,,
19.87,0.387811385,0.410266711,0.432722036,,,
19.88,0.388088068,0.410566528,0.433044988,,,
19.89,0.388364683,0.410866259,0.433367835,,,
19.9,0.38864123,0.411165903,0.433690577,,,
19.91,0.388917709,0.411465461,0.434013214,,,
19.92,0.389194119,0.411764933,0.434335746,,,
19.93,0.389470462,0.412064317,0.434658172,,,
19.94,0.389746736,0.412363614,0.434980492,,,
19.95,0.390022941,0.412662824,0.435302707,,,
19.96,0.390299078,0.412961947,0.435624815,,,
19.97,0.390575146,0.413260982,0.435946817,,,
19.98,0.390851146,0.413559929,0.436268713,,,
19.99,0.391127076,0.413858789,0.436590502,,,
