Fatalities,,,,parameters of the mean loss curve,,
Run-up [m],mean-1sigma loss curve,mean loss curve,mean+1sigma loss curve,median,logarithmic standard deviation,epistemic uncertainty
15.85,0.256262016,0.265141513,0.27402101,,,
15.86,0.25650119,0.265396526,0.274291863,,,
15.87,0.256740324,0.265651503,0.274562682,,,
15.88,0.256979419,0.265906443,0.274833466,,,
15.89,0.257218476,0.266161346,0.275104215,,,
15.9,0.257457494,0.266416212,0.27537493,,,
15.91,0.257696473,0.266671041,0.275645609,,,
15.92,0.257935412,0.266925832,0.275916253,,,
15.93,0.258174312,0.267180587,0.276186861,,,
15.94,0.258413173,0.267435303,0.276457434,,,
15.95,0.258651995,0.267689983,0.27672797,,,
15.96,0.258890777,0.267944624,0.276998471,,,
15.97,0.25912952,0.268199228,0.277268936,,,
15.98,0.259368222,0.268453793,0.277539364,,,
15.99,0.259606886,0.268708321,0.277809756,,,
16,0.259845509,0.26896281,0.278080112,,,
16.01,0.260084092,0.269217261,0.27835043,,,
16.02,0.260322636,0.269471674,0.278620712,,,
16.03,0.260561139,0.269726047,0.278890956,,,
16.04,0.260799602,0.269980383,0.279161163,,,
16.05,0.261038025,0.270234679,0.279431333,,,
16.06,0.261276407,0.270488936,0.279701465,,,
16.07,0.261514749,0.270743154,0.279971559,,,
16.08,0.261753051,0.270997333,0.280241616,,,
16.09,0.261991312,0.271251473,0.280511634,,,
16.1,0.262229532,0.271505573,0.280781614,,,
16.11,0.262467712,0.271759634,0.281051556,,,
16.12,0.262705851,0.272013655,0.281321459,,,
16.13,0.262943949,0.272267636,0.281591324,,,
16.14,0.263182006,0.272521578,0.28186115,,,
16.15,0.263420021,0.272775479,0.282130936,,,
16.16,0.263657996,0.27302934,0.282400684,,,
16.17,0.263895929,0.273283161,0.282670392,,,
16.18,0.264133821,0.273536941,0.282940061,,,
16.19,0.264371672,0.273790681,0.28320969,,,
16.2,0.264609481,0.27404438,0.28347928,,,
16.21,0.264847248,0.274298039,0.283748829,,,
16.22,0.265084974,0.274551656,0.284018339,,,
16.23,0.265322658,0.274805233,0.284287808,,,
16.24,0.265560301,0.275058769,0.284557237,,,
16.25,0.265797901,0.275312263,0.284826625,,,
16.26,0.266035459,0.275565716,0.285095973,,,
16.27,0.266272976,0.275819128,0.285365279,,,
16.28,0.26651045,0.276072498,0.285634545,,,
16.29,0.266747882,0.276325826,0.28590377,,,
16.3,0.266985272,0.276579113,0.286172954,,,
16.31,0.267222619,0.276832357,0.286442096,,,
16.32,0.267459924,0.27708556,0.286711196,,,
16.33,0.267697186,0.27733872,0.286980255,,,
16.34,0.267934406,0.277591839,0.287249272,,,
16.35,0.268171582,0.277844915,0.287518247,,,
16.36,0.268408717,0.278097948,0.287787179,,,
16.37,0.268645808,0.278350939,0.28805607,,,
16.38,0.268882856,0.278603887,0.288324918,,,
16.39,0.269119862,0.278856793,0.288593723,,,
16.4,0.269356824,0.279109655,0.288862486,,,
16.41,0.269593743,0.279362474,0.289131206,,,
16.42,0.269830619,0.279615251,0.289399883,,,
16.43,0.270067451,0.279867984,0.289668516,,,
16.44,0.270304241,0.280120674,0.289937107,,,
16.45,0.270540986,0.28037332,0.290205654,,,
16.46,0.270777688,0.280625923,0.290474157,,,
16.47,0.271014347,0.280878482,0.290742617,,,
16.48,0.271250961,0.281130997,0.291011032,,,
16.49,0.271487532,0.281383468,0.291279404,,,
16.5,0.271724059,0.281635895,0.291547732,,,
16.51,0.271960543,0.281888279,0.291816015,,,
16.52,0.272196982,0.282140618,0.292084254,,,
16.53,0.272433377,0.282392912,0.292352448,,,
16.54,0.272669727,0.282645163,0.292620598,,,
16.55,0.272906034,0.282897368,0.292888702,,,
16.56,0.273142296,0.283149529,0.293156762,,,
16.57,0.273378514,0.283401645,0.293424777,,,
16.58,0.273614688,0.283653717,0.293692746,,,
16.59,0.273850817,0.283905743,0.29396067,,,
16.6,0.274086901,0.284157725,0.294228549,,,
16.61,0.27432294,0.284409661,0.294496381,,,
16.62,0.274558935,0.284661552,0.294764168,,,
16.63,0.274794885,0.284913397,0.295031909,,,
16.64,0.27503079,0.285165197,0.295299604,,,
16.65,0.27526665,0.285416952,0.295567253,,,
16.66,0.275502465,0.28566866,0.295834856,,,
16.67,0.275738235,0.285920323,0.296102412,,,
16.68,0.27597396,0.28617194,0.296369921,,,
16.69,0.276209639,0.286423511,0.296637384,,,
16.7,0.276445273,0.286675036,0.296904799,,,
16.71,0.276680861,0.286926515,0.297172168,,,
16.72,0.276916404,0.287177947,0.29743949,,,
16.73,0.277151902,0.287429333,0.297706764,,,
16.74,0.277387354,0.287680672,0.297973991,,,
16.75,0.27762276,0.287931965,0.298241171,,,
16.76,0.27785812,0.288183211,0.298508302,,,
16.77,0.278093435,0.288434411,0.298775386,,,
16.78,0.278328703,0.288685563,0.299042422,,,
16.79,0.278563926,0.288936668,0.29930941,,,
16.8,0.278799102,0.289187726,0.29957635,,,
16.81,0.279034232,0.289438737,0.299843242,,,
16.82,0.279269317,0.289689701,0.300110085,,,
16.83,0.279504354,0.289940617,0.30037688,,,
16.84,0.279739346,0.290191486,0.300643625,,,
16.85,0.279974291,0.290442307,0.300910323,,,
16.86,0.280209189,0.29069308,0.301176971,,,
16.87,0.280444041,0.290943805,0.30144357,,,
16.88,0.280678847,0.291194483,0.30171012,,,
16.89,0.280913605,0.291445113,0.30197662,,,
16.9,0.281148317,0.291695694,0.302243071,,,
16.91,0.281382982,0.291946227,0.302509473,,,
16.92,0.2816176,0.292196712,0.302775825,,,
16.93,0.281852171,0.292447149,0.303042127,,,
16.94,0.282086695,0.292697537,0.303308379,,,
16.95,0.282321172,0.292947876,0.303574581,,,
16.96,0.282555602,0.293198167,0.303840733,,,
16.97,0.282789984,0.293448409,0.304106834,,,
16.98,0.283024319,0.293698602,0.304372885,,,
16.99,0.283258607,0.293948746,0.304638886,,,
17,0.283492847,0.294198841,0.304904836,,,
17.01,0.28372704,0.294448887,0.305170735,,,
17.02,0.283961185,0.294698884,0.305436583,,,
17.03,0.284195282,0.294948831,0.30570238,,,
17.04,0.284429332,0.295198729,0.305968126,,,
17.05,0.284663334,0.295448578,0.306233821,,,
17.06,0.284897288,0.295698376,0.306499464,,,
17.07,0.285131194,0.295948125,0.306765056,,,
17.08,0.285365052,0.296197824,0.307030596,,,
17.09,0.285598862,0.296447474,0.307296085,,,
17.1,0.285832624,0.296697073,0.307561521,,,
17.11,0.286066338,0.296946622,0.307826906,,,
17.12,0.286300003,0.297196121,0.308092238,,,
17.13,0.286533621,0.29744557,0.308357519,,,
17.14,0.286767189,0.297694968,0.308622747,,,
17.15,0.28700071,0.297944316,0.308887922,,,
17.16,0.287234181,0.298193613,0.309153045,,,
17.17,0.287467605,0.29844286,0.309418115,,,
17.18,0.287700979,0.298692056,0.309683132,,,
17.19,0.287934305,0.298941201,0.309948097,,,
17.2,0.288167582,0.299190295,0.310213008,,,
17.21,0.28840081,0.299439338,0.310477867,,,
17.22,0.288633989,0.299688331,0.310742672,,,
17.23,0.28886712,0.299937272,0.311007423,,,
17.24,0.289100201,0.300186161,0.311272122,,,
17.25,0.289333233,0.300435,0.311536766,,,
17.26,0.289566216,0.300683787,0.311801357,,,
17.27,0.28979915,0.300932522,0.312065894,,,
17.28,0.290032034,0.301181206,0.312330377,,,
17.29,0.29026487,0.301429838,0.312594806,,,
17.3,0.290497655,0.301678418,0.312859181,,,
17.31,0.290730392,0.301926947,0.313123502,,,
17.32,0.290963078,0.302175423,0.313387768,,,
17.33,0.291195715,0.302423848,0.31365198,,,
17.34,0.291428303,0.30267222,0.313916137,,,
17.35,0.29166084,0.30292054,0.314180239,,,
17.36,0.291893328,0.303168808,0.314444287,,,
17.37,0.292125766,0.303417023,0.31470828,,,
17.38,0.292358155,0.303665186,0.314972217,,,
17.39,0.292590493,0.303913296,0.3152361,,,
17.4,0.292822781,0.304161354,0.315499927,,,
17.41,0.293055019,0.304409359,0.315763699,,,
17.42,0.293287207,0.304657311,0.316027415,,,
17.43,0.293519345,0.30490521,0.316291076,,,
17.44,0.293751432,0.305153057,0.316554681,,,
17.45,0.293983469,0.30540085,0.31681823,,,
17.46,0.294215456,0.30564859,0.317081724,,,
17.47,0.294447392,0.305896277,0.317345161,,,
17.48,0.294679278,0.30614391,0.317608543,,,
17.49,0.294911113,0.30639149,0.317871868,,,
17.5,0.295142897,0.306639017,0.318135137,,,
17.51,0.295374631,0.30688649,0.318398349,,,
17.52,0.295606314,0.307133909,0.318661505,,,
17.53,0.295837946,0.307381275,0.318924604,,,
17.54,0.296069528,0.307628587,0.319187646,,,
17.55,0.296301058,0.307875845,0.319450632,,,
17.56,0.296532538,0.308123049,0.319713561,,,
17.57,0.296763966,0.308370199,0.319976432,,,
17.58,0.296995343,0.308617295,0.320239247,,,
17.59,0.297226669,0.308864337,0.320502004,,,
17.6,0.297457944,0.309111324,0.320764704,,,
17.61,0.297689168,0.309358257,0.321027346,,,
17.62,0.29792034,0.309605136,0.321289931,,,
17.63,0.298151461,0.30985196,0.321552458,,,
17.64,0.298382531,0.310098729,0.321814928,,,
17.65,0.298613549,0.310345444,0.322077339,,,
17.66,0.298844515,0.310592104,0.322339693,,,
17.67,0.29907543,0.310838709,0.322601989,,,
17.68,0.299306293,0.31108526,0.322864226,,,
17.69,0.299537104,0.311331755,0.323126405,,,
17.7,0.299767864,0.311578195,0.323388526,,,
17.71,0.299998572,0.31182458,0.323650588,,,
17.72,0.300229228,0.31207091,0.323912592,,,
17.73,0.300459831,0.312317184,0.324174537,,,
17.74,0.300690383,0.312563403,0.324436424,,,
17.75,0.300920883,0.312809567,0.324698251,,,
17.76,0.301151331,0.313055675,0.32496002,,,
17.77,0.301381726,0.313301728,0.325221729,,,
17.78,0.30161207,0.313547725,0.32548338,,,
17.79,0.301842361,0.313793666,0.325744971,,,
17.8,0.302072599,0.314039551,0.326006503,,,
17.81,0.302302785,0.31428538,0.326267975,,,
17.82,0.302532919,0.314531154,0.326529388,,,
17.83,0.302763,0.314776871,0.326790741,,,
17.84,0.302993029,0.315022532,0.327052035,,,
17.85,0.303223005,0.315268137,0.327313269,,,
17.86,0.303452929,0.315513686,0.327574443,,,
17.87,0.303682799,0.315759178,0.327835557,,,
17.88,0.303912617,0.316004614,0.32809661,,,
17.89,0.304142383,0.316249993,0.328357604,,,
17.9,0.304372095,0.316495316,0.328618537,,,
17.91,0.304601754,0.316740582,0.32887941,,,
17.92,0.30483136,0.316985792,0.329140223,,,
17.93,0.305060914,0.317230944,0.329400975,,,
17.94,0.305290414,0.31747604,0.329661666,,,
17.95,0.305519861,0.317721079,0.329922297,,,
17.96,0.305749255,0.317966061,0.330182866,,,
17.97,0.305978596,0.318210985,0.330443375,,,
17.98,0.306207883,0.318455853,0.330703823,,,
17.99,0.306437117,0.318700663,0.33096421,,,
18,0.306666297,0.318945416,0.331224535,,,
18.01,0.306895424,0.319190112,0.3314848,,,
18.02,0.307124498,0.31943475,0.331745002,,,
18.03,0.307353518,0.319679331,0.332005144,,,
18.04,0.307582485,0.319923854,0.332265224,,,
18.05,0.307811397,0.32016832,0.332525242,,,
18.06,0.308040256,0.320412727,0.332785199,,,
18.07,0.308269062,0.320657077,0.333045093,,,
18.08,0.308497813,0.32090137,0.333304926,,,
18.09,0.308726511,0.321145604,0.333564697,,,
18.1,0.308955155,0.32138978,0.333824406,,,
18.11,0.309183744,0.321633898,0.334084052,,,
18.12,0.30941228,0.321877958,0.334343637,,,
18.13,0.309640762,0.32212196,0.334603158,,,
18.14,0.309869189,0.322365904,0.334862618,,,
18.15,0.310097563,0.322609789,0.335122015,,,
18.16,0.310325882,0.322853616,0.33538135,,,
18.17,0.310554147,0.323097384,0.335640621,,,
18.18,0.310782358,0.323341094,0.33589983,,,
18.19,0.311010514,0.323584745,0.336158976,,,
18.2,0.311238616,0.323828338,0.33641806,,,
18.21,0.311466663,0.324071872,0.33667708,,,
18.22,0.311694656,0.324315347,0.336936037,,,
18.23,0.311922595,0.324558763,0.337194931,,,
18.24,0.312150479,0.32480212,0.337453762,,,
18.25,0.312378308,0.325045418,0.337712529,,,
18.26,0.312606082,0.325288657,0.337971233,,,
18.27,0.312833802,0.325531837,0.338229873,,,
18.28,0.313061467,0.325774958,0.33848845,,,
18.29,0.313289077,0.32601802,0.338746963,,,
18.3,0.313516632,0.326261022,0.339005412,,,
18.31,0.313744133,0.326503965,0.339263797,,,
18.32,0.313971578,0.326746848,0.339522119,,,
18.33,0.314198968,0.326989672,0.339780376,,,
18.34,0.314426304,0.327232436,0.340038569,,,
18.35,0.314653584,0.327475141,0.340296699,,,
18.36,0.314880809,0.327717786,0.340554763,,,
18.37,0.315107978,0.327960371,0.340812764,,,
18.38,0.315335093,0.328202897,0.3410707,,,
18.39,0.315562152,0.328445362,0.341328572,,,
18.4,0.315789156,0.328687767,0.341586379,,,
18.41,0.316016105,0.328930113,0.341844121,,,
18.42,0.316242998,0.329172398,0.342101799,,,
18.43,0.316469835,0.329414623,0.342359412,,,
18.44,0.316696617,0.329656788,0.34261696,,,
18.45,0.316923344,0.329898893,0.342874443,,,
18.46,0.317150015,0.330140938,0.34313186,,,
18.47,0.31737663,0.330382922,0.343389213,,,
18.48,0.317603189,0.330624845,0.343646501,,,
18.49,0.317829693,0.330866708,0.343903723,,,
18.5,0.318056141,0.33110851,0.34416088,,,
18.51,0.318282533,0.331350252,0.344417972,,,
18.52,0.318508869,0.331591933,0.344674998,,,
18.53,0.31873515,0.331833554,0.344931958,,,
18.54,0.318961374,0.332075113,0.345188853,,,
18.55,0.319187542,0.332316612,0.345445682,,,
18.56,0.319413655,0.33255805,0.345702445,,,
18.57,0.319639711,0.332799426,0.345959142,,,
18.58,0.319865711,0.333040742,0.346215773,,,
18.59,0.320091655,0.333281997,0.346472339,,,
18.6,0.320317542,0.33352319,0.346728838,,,
18.61,0.320543373,0.333764322,0.346985271,,,
18.62,0.320769149,0.334005393,0.347241637,,,
18.63,0.320994867,0.334246402,0.347497938,,,
18.64,0.321220529,0.33448735,0.347754171,,,
18.65,0.321446135,0.334728237,0.348010339,,,
18.66,0.321671685,0.334969062,0.34826644,,,
18.67,0.321897177,0.335209826,0.348522474,,,
18.68,0.322122614,0.335450528,0.348778441,,,
18.69,0.322347993,0.335691168,0.349034342,,,
18.7,0.322573316,0.335931746,0.349290176,,,
18.71,0.322798583,0.336172263,0.349545943,,,
18.72,0.323023792,0.336412717,0.349801643,,,
18.73,0.323248945,0.33665311,0.350057276,,,
18.74,0.323474041,0.336893441,0.350312841,,,
18.75,0.32369908,0.33713371,0.35056834,,,
18.76,0.323924062,0.337373917,0.350823771,,,
18.77,0.324148988,0.337614061,0.351079135,,,
18.78,0.324373856,0.337854144,0.351334432,,,
18.79,0.324598667,0.338094164,0.351589661,,,
18.8,0.324823421,0.338334122,0.351844822,,,
18.81,0.325048118,0.338574017,0.352099916,,,
18.82,0.325272758,0.33881385,0.352354942,,,
18.83,0.325497341,0.339053621,0.3526099,,,
18.84,0.325721867,0.339293329,0.352864791,,,
18.85,0.325946335,0.339532974,0.353119613,,,
18.86,0.326170746,0.339772557,0.353374368,,,
18.87,0.3263951,0.340012077,0.353629054,,,
18.88,0.326619396,0.340251534,0.353883673,,,
18.89,0.326843635,0.340490929,0.354138223,,,
18.9,0.327067817,0.340730261,0.354392705,,,
18.91,0.32729194,0.34096953,0.354647119,,,
18.92,0.327516007,0.341208735,0.354901464,,,
18.93,0.327740016,0.341447878,0.355155741,,,
18.94,0.327963967,0.341686958,0.355409949,,,
18.95,0.328187861,0.341925975,0.355664089,,,
18.96,0.328411697,0.342164928,0.35591816,,,
18.97,0.328635475,0.342403818,0.356172162,,,
18.98,0.328859195,0.342642646,0.356426096,,,
18.99,0.329082858,0.342881409,0.356679961,,,
19,0.329306463,0.34312011,0.356933756,,,
19.01,0.32953001,0.343358746,0.357187483,,,
19.02,0.329753499,0.34359732,0.357441141,,,
19.03,0.32997693,0.34383583,0.35769473,,,
19.04,0.330200303,0.344074276,0.357948249,,,
19.05,0.330423618,0.344312659,0.3582017,,,
19.06,0.330646875,0.344550978,0.358455081,,,
19.07,0.330870074,0.344789233,0.358708392,,,
19.08,0.331093214,0.345027424,0.358961634,,,
19.09,0.331316297,0.345265552,0.359214807,,,
19.1,0.331539321,0.345503616,0.35946791,,,
19.11,0.331762288,0.345741616,0.359720944,,,
19.12,0.331985195,0.345979552,0.359973908,,,
19.13,0.332208045,0.346217423,0.360226802,,,
19.14,0.332430836,0.346455231,0.360479626,,,
19.15,0.332653569,0.346692975,0.360732381,,,
19.16,0.332876243,0.346930654,0.360985065,,,
19.17,0.333098859,0.34716827,0.36123768,,,
19.18,0.333321417,0.347405821,0.361490224,,,
19.19,0.333543916,0.347643307,0.361742699,,,
19.2,0.333766356,0.347880729,0.361995103,,,
19.21,0.333988738,0.348118087,0.362247437,,,
19.22,0.334211061,0.348355381,0.3624997,,,
19.23,0.334433326,0.34859261,0.362751894,,,
19.24,0.334655531,0.348829774,0.363004017,,,
19.25,0.334877678,0.349066874,0.363256069,,,
19.26,0.335099767,0.349303909,0.363508051,,,
19.27,0.335321796,0.349540879,0.363759962,,,
19.28,0.335543767,0.349777785,0.364011803,,,
19.29,0.335765679,0.350014626,0.364263573,,,
19.3,0.335987531,0.350251402,0.364515272,,,
19.31,0.336209325,0.350488113,0.3647669,,,
19.32,0.33643106,0.350724759,0.365018458,,,
19.33,0.336652736,0.35096134,0.365269944,,,
19.34,0.336874353,0.351197856,0.36552136,,,
19.35,0.337095911,0.351434308,0.365772704,,,
19.36,0.33731741,0.351670694,0.366023977,,,
19.37,0.337538849,0.351907014,0.366275179,,,
19.38,0.33776023,0.35214327,0.36652631,,,
19.39,0.337981551,0.35237946,0.36677737,,,
19.4,0.338202813,0.352615586,0.367028358,,,
19.41,0.338424016,0.352851645,0.367279275,,,
19.42,0.338645159,0.35308764,0.36753012,,,
19.43,0.338866243,0.353323569,0.367780894,,,
19.44,0.339087268,0.353559432,0.368031597,,,
19.45,0.339308233,0.35379523,0.368282227,,,
19.46,0.339529139,0.354030963,0.368532786,,,
19.47,0.339749985,0.354266629,0.368783273,,,
19.48,0.339970772,0.354502231,0.369033689,,,
19.49,0.340191499,0.354737766,0.369284033,,,
19.5,0.340412167,0.354973236,0.369534304,,,
19.51,0.340632776,0.35520864,0.369784504,,,
19.52,0.340853324,0.355443978,0.370034632,,,
19.53,0.341073813,0.35567925,0.370284687,,,
19.54,0.341294242,0.355914457,0.370534671,,,
19.55,0.341514612,0.356149597,0.370784582,,,
19.56,0.341734922,0.356384671,0.371034421,,,
19.57,0.341955172,0.35661968,0.371284188,,,
19.58,0.342175362,0.356854622,0.371533883,,,
19.59,0.342395492,0.357089499,0.371783505,,,
19.6,0.342615563,0.357324309,0.372033054,,,
19.61,0.342835574,0.357559053,0.372282531,,,
19.62,0.343055524,0.35779373,0.372531936,,,
19.63,0.343275415,0.358028342,0.372781268,,,
19.64,0.343495246,0.358262887,0.373030527,,,
19.65,0.343715017,0.358497365,0.373279714,,,
19.66,0.343934727,0.358731778,0.373528828,,,
19.67,0.344154378,0.358966124,0.373777869,,,
19.68,0.344373968,0.359200403,0.374026837,,,
19.69,0.344593499,0.359434616,0.374275733,,,
19.7,0.344812969,0.359668762,0.374524555,,,
19.71,0.345032379,0.359902842,0.374773304,,,
19.72,0.345251729,0.360136855,0.375021981,,,
19.73,0.345471019,0.360370801,0.375270584,,,
19.74,0.345690248,0.360604681,0.375519114,,,
19.75,0.345909417,0.360838494,0.375767571,,,
19.76,0.346128525,0.36107224,0.376015954,,,
19.77,0.346347574,0.361305919,0.376264265,,,
19.78,0.346566562,0.361539532,0.376512502,,,
19.79,0.346785489,0.361773077,0.376760665,,,
19.8,0.347004356,0.362006556,0.377008755,,,
19.81,0.347223163,0.362239967,0.377256772,,,
19.82,0.347441909,0.362473312,0.377504714,,,
19.83,0.347660594,0.362706589,0.377752584,,,
19.84,0.347879219,0.362939799,0.37800038,,,
19.85,0.348097783,0.363172943,0.378248102,,,
19.86,0.348316287,0.363406019,0.37849575,,,
19.87,0.34853473,0.363639027,0.378743324,,,
19.88,0.348753113,0.363871969,0.378990825,,,
19.89,0.348971434,0.364104843,0.379238252,,,
19.9,0.349189696,0.36433765,0.379485604,,,
19.91,0.349407896,0.36457039,0.379732883,,,
19.92,0.349626035,0.364803062,0.379980088,,,
19.93,0.349844114,0.365035666,0.380227219,,,
19.94,0.350062132,0.365268204,0.380474275,,,
19.95,0.350280089,0.365500673,0.380721258,,,
19.96,0.350497985,0.365733075,0.380968166,,,
19.97,0.35071582,0.36596541,0.381215,,,
19.98,0.350933594,0.366197677,0.381461759,,,
19.99,0.351151308,0.366429876,0.381708445,,,
20,0.35136896,0.366662008,0.381955056,,,
20.01,0.351586551,0.366894072,0.382201592,,,
20.02,0.351804082,0.367126068,0.382448054,,,
20.03,0.352021551,0.367357996,0.382694441,,,
20.04,0.352238959,0.367589857,0.382940754,,,
20.05,0.352456306,0.367821649,0.383186992,,,
20.06,0.352673592,0.368053374,0.383433156,,,
20.07,0.352890817,0.368285031,0.383679245,,,
20.08,0.35310798,0.368516619,0.383925259,,,
20.09,0.353325082,0.36874814,0.384171198,,,
20.1,0.353542123,0.368979593,0.384417062,,,
20.11,0.353759103,0.369210978,0.384662852,,,
20.12,0.353976022,0.369442294,0.384908567,,,
20.13,0.354192879,0.369673543,0.385154206,,,
20.14,0.354409675,0.369904723,0.385399771,,,
20.15,0.354626409,0.370135835,0.38564526,,,
20.16,0.354843082,0.370366879,0.385890675,,,
